Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-06-20,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-21,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-22,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-23,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-24,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-25,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-26,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-27,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-28,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-29,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-06-30,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-01,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-02,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-03,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-04,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-05,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-06,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-07,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-08,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-09,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-10,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-11,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-12,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-13,48990.0,39895.0,49730.0,49990.0,38135.0,57220.0,10.81719495047468,49385.0,49300.0,38370.0,37680.0,72210.0,59550.0,70610.0,10.96025301616898,11.259593288117413,11.110969193687714,11.14708002888221,10.708422052537378,11.189560945645043,74760.0,41670.0,51575.0,73230.0,81400.0,58010.0,10.629610022590025,10.461988433479375,10.83636004400196,10.78727575364831,10.872389709681492,48200.0,49175.0,50000.0
2022-07-14,48990.0,39895.0,102615.0,82407.5,74580.0,106781.25,10.81719495047468,82698.75,92550.0,79760.0,88777.5,92370.0,84090.0,107568.75,11.607373358434542,11.789569904032613,11.816467030329967,11.50731339256065,11.425492445071473,11.452123952509565,91200.0,66100.0,60570.0,87020.0,84780.0,90095.0,11.14708002888221,11.089668007602317,11.176207198086052,11.238896430838867,11.23004517880127,48200.0,87476.25,50000.0
2022-07-15,48990.0,73400.0,100330.0,82407.5,70830.0,106060.0,10.943781931879723,82698.75,96075.0,77480.0,83970.0,92070.0,98187.5,107568.75,11.607373358434542,11.789569904032613,11.816467030329967,11.50731339256065,11.425492445071473,11.448930795918297,95440.0,80230.0,61220.0,89130.0,87200.0,90095.0,11.124037198666844,11.023551435004947,11.176767179061333,11.210210969684486,11.223388339637967,73223.75,87476.25,78355.0
2022-07-16,48990.0,80670.0,97730.0,82407.5,65440.0,106450.0,10.990718653830614,82698.75,94850.0,74820.0,85270.0,91990.0,98187.5,107568.75,11.607373358434542,11.789569904032613,11.816467030329967,11.50731339256065,11.425492445071473,11.41057153610832,85530.0,79750.0,60700.0,85920.0,86980.0,90095.0,11.141876276228,10.979530389777885,11.19163145407322,11.223121142137346,11.173964133120124,73223.75,87476.25,78355.0
2022-07-17,48990.0,76310.0,97920.0,82407.5,62790.0,106560.0,10.951700883620385,82698.75,93790.0,73340.0,81460.0,91990.0,98187.5,107568.75,11.607373358434542,11.789569904032613,11.816467030329967,11.50731339256065,11.425492445071473,11.419175068071828,86850.0,81980.0,61950.0,88270.0,85600.0,90095.0,11.14708002888221,10.985309671896763,11.18623918925854,11.245320491947625,11.171997315498414,73223.75,87476.25,78355.0
2022-07-18,48990.0,66670.0,89920.0,82407.5,62720.0,101260.0,10.922172404664506,82698.75,86390.0,68820.0,78010.0,90890.0,98187.5,107568.75,11.607373358434542,11.775451254853325,11.816467030329967,11.50731339256065,11.425492445071473,11.426942649738638,90900.0,73270.0,63090.0,88130.0,93720.0,90095.0,11.13387343981368,10.945547126244621,11.19507280317333,11.224322969058706,11.133727339237783,73223.75,87476.25,78355.0
2022-07-19,48990.0,67250.0,87480.0,82407.5,59980.0,104880.0,10.911646182719558,82698.75,86730.0,66510.0,74690.0,91310.0,98187.5,107568.75,11.558577376639157,11.767265312052821,11.816467030329967,11.50731339256065,11.425492445071473,11.371488620729712,89740.0,76650.0,60640.0,89740.0,95740.0,90095.0,11.14708002888221,10.918011460821951,11.160683537819985,11.229647015655297,11.07953916300766,73223.75,87476.25,77070.0
2022-07-20,48990.0,64720.0,85120.0,82407.5,58160.0,101600.0,10.849356503939038,82698.75,84830.0,65040.00000000001,73310.0,92210.0,98100.0,107568.75,11.426942649738638,11.730943905311154,11.762368142618339,11.50731339256065,11.396290520005435,11.287040659850634,95250.0,70190.0,62860.0,89740.0,95790.0,90095.0,10.98225421298353,10.918011460821951,11.142021191163186,11.20328404116402,11.022898704119024,65000.0,87476.25,78355.0
2022-07-21,48990.0,64890.0,82260.0,82407.5,57150.0,100510.0,10.800208030113406,82698.75,81100.0,64780.0,71420.0,91520.0,94280.0,107568.75,11.415213402954864,11.696171594215317,11.778676296233881,11.50731339256065,11.348652056096753,11.313754755078138,84820.0,68250.0,62140.0,85650.0,94790.0,90095.0,10.85805624562026,10.93080074098641,11.120490099870814,11.175506780608618,10.946076077522912,65000.0,87476.25,75600.0
2022-07-22,48990.0,64480.00000000001,81310.0,80290.0,58880.0,93780.0,10.824387644967182,82698.75,78220.0,63090.0,70530.0,91360.0,89430.0,107530.0,11.390656130909488,11.66428081292377,11.688230798869883,11.50731339256065,11.292415941556662,11.26152389003502,94850.0,67800.0,61220.0,90760.0,94360.0,90095.0,10.86572631831299,10.902297921958711,11.004613346368536,11.223655465763155,10.86725329843447,60000.0,84090.0,67820.0
2022-07-23,48990.0,62740.0,82000.0,82407.5,58880.0,90110.0,10.906707991398342,80110.0,74610.0,62400.0,68060.0,91670.0,88300.0,100380.0,11.45520100860549,11.623580937568695,11.708911568482034,11.50731339256065,11.236130578115505,11.371027743441651,88270.0,60420.0,61260.0,88800.0,100000.0,90095.0,10.870680502337402,10.909637269778615,11.004779580825996,11.186516424119828,10.89768332428381,60000.0,80330.0,67820.0
2022-07-24,48990.0,62630.0,81320.0,82407.5,58590.0,90440.0,10.918011460821951,80880.0,75220.0,61420.0,67860.0,90300.0,85760.0,98610.0,11.405796720249754,11.533619851393762,11.687979006949394,11.50731339256065,11.21480240798111,11.35640030162027,82900.0,61310.0,61020.0,86480.0,99930.0,90095.0,10.862282063937007,10.858825905660948,10.96181589635374,11.163382173096926,10.895831506195684,60000.0,80030.0,78355.0
2022-07-25,48990.0,59590.0,81780.0,82407.5,55500.0,88450.0,10.878820478377339,82698.75,74650.0,59990.0,66070.0,89260.0,80900.0,97350.0,11.36652302320156,11.497111074075866,11.65373902811143,11.50731339256065,11.212104115711089,11.32973553124614,83470.0,60180.0,62610.0,87560.0,94160.0,90095.0,10.849938847305134,10.836064933972963,10.85805624562026,11.153690103100145,10.91565194179493,60000.0,79940.0,71860.0
2022-07-26,48990.0,59110.0,79100.0,82407.5,54450.0,86530.0,10.973202986493744,82698.75,72440.0,58350.0,65690.0,88180.0,82150.0,97830.0,11.29900177976496,11.505306514336992,11.58330004812049,11.50731339256065,11.179283220142068,11.354878872588175,88950.0,59790.0,63750.0,87120.0,93280.0,90095.0,10.819198116145216,10.808130714060665,10.891186902297498,11.126394960475844,10.937756856503727,60000.0,77540.0,70710.0
2022-07-27,48990.0,57780.0,74790.0,76050.0,57770.0,79430.0,10.952752021573898,79870.0,72060.0,57440.0,63210.0,89270.0,82660.0,97580.0,11.250924134634177,11.497111074075866,11.576191301588313,11.455095060689388,11.167628403875849,11.343097536757666,90150.0,57500.0,64310.0,84320.0,93850.0,79840.0,10.801430997592224,10.815187764075905,10.918373970115221,11.137082263908574,10.943781931879723,40000.0,76880.0,67820.0
2022-07-28,48990.0,57570.0,72730.0,79090.0,55870.0,85950.0,10.967698164486874,78680.0,71860.0,58100.0,59960.0,89630.0,81240.0,95860.0,11.288293306229559,11.490996779212582,11.524468586065211,11.441547608809866,11.118711821072,11.338226780121822,79280.0,55220.0,66340.0,84260.0,92050.0,81420.0,10.800208030113406,10.769768376656003,10.918736348043124,11.176767179061333,10.907990606643073,69280.0,75930.0,69280.0
2022-07-29,48990.0,52700.0,73130.0,74580.0,54160.0,82980.0,10.958165369058063,77960.0,71000.0,58140.0,59680.0,87810.0,82910.0,95380.0,11.282014323889351,11.472842780426324,11.556090312864955,11.439720162210953,11.094238329842927,11.373789826425874,84710.0,52950.0,65110.0,80110.0,93610.0,82460.0,10.734242182303689,10.720201013508184,10.918917487774808,11.166497837483044,10.931516419748775,52920.0,75150.0,48000.0
2022-07-30,48990.0,57880.0,72140.0,80340.0,54890.0,82980.0,10.927394254617141,80520.0,69240.0,57390.0,60230.0,85610.0,81370.0,96170.0,11.246626469592076,11.453822809375405,11.56761249411991,11.439720162210953,11.099695286586812,11.392124128824321,79360.0,53530.0,65480.00000000001,89190.0,92920.0,85000.0,10.752163034994716,10.731624436867815,10.899162313664348,11.142455810009306,10.934730650833384,54220.0,74120.0,69280.0
2022-07-31,48990.0,56350.0,71090.0,77420.0,55250.0,84090.0,10.9034022639752,81040.0,70490.0,57090.0,60760.0,85220.0,80530.0,95510.0,11.264861462612437,11.453822809375405,11.561915609142327,11.439720162210953,11.095301739538133,11.348652056096753,80580.0,51990.0,66400.0,83940.0,98460.0,85000.0,10.738806812235158,10.728780791588225,10.931158644392102,11.105723850006381,10.982764104897495,52920.0,70170.0,69280.0
2022-08-01,48990.0,55760.0,71050.0,72040.0,55610.0,83190.0,10.932231586681333,78500.0,70200.0,57550.0,62460.0,85150.0,79710.0,93460.0,11.286413747748252,11.456471508824036,11.551001292222455,11.427269532586736,11.083234260436102,11.348652056096753,85530.0,52810.0,67750.0,83850.0,93790.0,85000.0,10.671301477678828,10.697633249050782,10.907074620795127,11.15540730848484,10.946076077522912,52920.0,76600.0,63250.0
2022-08-02,48990.0,56840.0,68670.0,70450.0,54880.0,82090.0,10.924336478294055,77320.0,68190.0,58040.0,62830.0,84250.0,77810.0,92630.0,11.242834425715476,11.464585699356137,11.50227899186626,11.41510313235069,11.092717208787851,11.375512262145563,82370.0,50780.0,65420.0,83730.0,93180.0,85000.0,10.63875987814672,10.681228606945007,10.932410298526829,11.146503169576615,10.954151822330891,48200.0,76070.0,56570.0
2022-08-03,48990.0,60000.0,68290.0,70450.0,55830.0,79560.0,10.919641718763716,75440.0,69010.0,64330.0,37680.0,81660.0,59550.0,89280.0,11.279491650032252,11.56827502159171,11.48443339356898,11.489871758639005,11.21507183719695,11.313266479778829,113110.0,47790.0,68750.0,83430.0,81400.0,58010.0,10.62037567347787,10.613762216756664,10.819798284210286,10.78727575364831,10.988017819994926,63250.0,75790.0,50000.0
2022-08-04,48990.0,54930.0,68440.0,72750.0,54450.0,84360.0,10.908356766182873,72880.0,67960.0,58030.0,60650.0,87540.0,79760.0,90910.0,11.21534119384024,11.539577132967588,11.501368944885478,11.41510313235069,11.083848784736832,11.298134434036164,90700.0,48690.0,65790.0,81220.0,90840.0,82460.0,10.642826285701982,10.65728288404746,10.901745293274272,11.134311613512741,10.886707695092223,63250.0,73170.0,61640.0
2022-08-05,48990.0,56330.0,68430.0,72750.0,54450.0,76690.0,10.86266534521266,72330.0,66070.0,58420.0,60320.0,86760.0,76740.0,90310.0,11.200144364018984,11.550327217124229,11.476997724027738,11.41510313235069,11.095908894882296,11.309964370768503,86160.0,50630.0,65580.0,76040.0,91170.0,81420.0,10.690603103986417,10.641631999026803,10.885022806270683,11.051540587350107,10.903034285460993,48200.0,71950.0,66330.0
2022-08-06,48990.0,56450.0,69930.0,72750.0,54260.0,83190.0,10.871820298437317,72880.0,68100.0,57850.0,57900.0,86900.0,75170.0,88510.0,11.231106172786824,11.545305526433143,11.479275605755273,11.368489114552627,11.092260420912195,11.27430018780531,89330.0,50040.0,64870.00000000001,79920.0,92580.0,85000.0,10.616951933858967,10.637800668461894,10.900454637442037,11.112313560992032,10.950473157915448,61600.0,72770.0,66330.0
2022-08-07,48990.0,53070.0,69740.0,73910.0,53590.0,82090.0,11.013715451376466,71250.0,67030.0,57100.0,58860.0,86200.0,78960.0,88510.0,11.185961877516771,11.525752841275015,11.441869753004392,11.433784850288431,11.080926425083522,11.320444475462835,87230.0,50040.0,63230.0,87020.0,92020.0,79840.0,10.690603103986417,10.651383301144275,10.899347033629407,11.109772681377931,10.954151822330891,54290.0,73260.0,60440.0
2022-08-08,48990.0,56580.0,63890.0,72550.0,52750.0,82240.0,11.010580445673828,72910.0,65840.0,55110.0,55410.0,85210.0,76010.0,88080.0,11.179841481730028,11.574594247343596,11.398199003228743,11.433784850288431,11.07753193632009,11.320444475462835,93530.0,47290.0,64310.0,75920.0,93960.0,75000.0,10.673155862670482,10.65728288404746,10.89416193284752,11.109173887928804,11.02306192678775,59810.0,74010.0,67080.0
2022-08-09,48990.0,54360.0,63020.0,72750.0,52940.0,81360.0,11.042137528235768,72580.0,65650.0,54300.0,55360.0,84660.0,77690.0,87420.0,11.18637781629658,11.577785809317154,11.421588381953585,11.444121861285282,11.08798697535854,11.312166987877605,92450.0,47790.0,61070.0,77040.0,94210.0,77460.0,10.653038695742612,10.680079340050707,10.90468912348068,11.124774596570653,11.005942448921688,62930.0,72610.0,69520.0
2022-08-10,48990.0,54250.0,65990.0,72750.0,50630.0,80490.0,11.000281522397453,71290.0,63540.0,52690.0,53310.0,84080.0,76500.0,89400.0,11.183184522271576,11.626441632701303,11.391559769244576,11.407464944312068,11.075985169527042,11.33225454512524,90930.0,45990.0,59400.0,90790.0,97150.0,77460.0,10.709985739582528,10.69128560469541,10.896572644989313,11.116335852861406,11.020774381469046,50400.0,71390.0,63250.0
2022-08-11,48990.0,51650.0,65530.0,72750.0,48990.0,72120.0,11.051381947842192,68120.0,63180.0,49060.0,50750.0,85720.0,78510.0,89050.0,11.216148828725508,11.603780279814268,11.393815299065942,11.41807617893805,11.042297640955464,11.300486910172458,91820.0,44740.0,58630.0,93150.0,95540.0,77460.0,10.75579427616868,10.673850371449209,10.92163065371222,11.1069252136985,10.997271537014264,52410.0,69290.0,55410.0
2022-08-12,48990.0,51530.0,61700.0,70760.0,47800.0,70420.0,11.080001797565458,67490.0,61210.0,47280.0,48530.0,84430.0,77940.0,88140.0,11.216417895469137,11.628492714250788,11.355815410510317,11.409352240045227,11.057392626952947,11.344045168342067,85820.0,47650.0,57330.0,89320.0,89250.0,71140.0,10.760261798384528,10.658223595765195,10.985818008629954,11.14837674692692,11.02875800051622,44720.0,67940.0,52410.0
2022-08-13,48990.0,52520.0,60940.0,71330.0,47840.0,69800.0,11.234282417169117,66840.0,60740.0,47240.0,45820.0,83060.0,77380.0,88240.0,11.190251591564534,11.497111074075866,11.309474240751708,11.409352240045227,11.037161275511469,11.314852503584442,86670.0,42780.0,58180.0,92050.0,91800.0,72110.0,10.756859783664108,10.680998859207012,10.99122424909553,11.114550164673927,11.112313560992032,51220.0,68260.0,60000.0
2022-08-14,48990.0,49260.0,63030.0,64569.99999999999,43240.0,68700.0,11.198091424858745,67870.0,60710.0,45830.0,45410.0,80620.0,76070.0,86720.0,11.200964361058276,11.496602974965286,11.289419347937011,11.431726255472853,11.029569083193783,11.314852503584442,81150.0,43380.0,55990.0,88420.0,93710.0,71200.0,10.748518559837908,10.717103049046909,10.998944869510936,11.149815575393443,11.094998023570968,51220.0,66940.0,54510.0
2022-08-15,48990.0,43410.0,57410.0,62810.0,42100.0,69380.0,11.146358902740426,61710.0,55380.0,41710.0,40990.0,79040.0,70590.0,86720.0,11.172137930831342,11.56048630239851,11.272521302696882,11.381802598088962,11.004779580825996,11.330455897223192,88810.0,36220.0,56390.0,83280.0,92760.0,71200.0,10.803465958917977,10.737938963793802,11.030865448691081,11.119008420561059,11.106174530541606,55180.0,66320.0,56460.0
2022-08-16,48990.0,41650.0,56650.0,64849.99999999999,35050.0,67480.0,11.08154236880574,62820.0,55870.0,41060.0,40570.0,79350.0,73930.0,82170.0,11.124332223082254,11.570071100950763,11.242310254876202,11.419394701065979,10.984122546973575,11.330455897223192,83810.0,36980.0,52390.0,83580.0,92930.0,71200.0,10.7487333087972,10.698085114131558,11.038929878454953,11.11067019979991,11.10932361990884,55180.0,64489.99999999999,62610.0
2022-08-17,48990.0,39870.0,54770.0,61790.0,35050.0,65430.00000000001,11.068839064020526,62140.0,57530.0,41920.0,41270.0,77820.0,72830.0,81350.0,11.073350162732405,11.552251941761108,11.245059091624615,11.381802598088962,10.950122102111525,11.347590810330573,90900.0,35500.0,56040.0,88170.0,95210.0,71200.0,10.803465958917977,10.692422071769268,11.043417712757153,11.109922323732983,11.119304932104942,55180.0,63960.0,58280.0
2022-08-18,48990.0,39080.0,59890.0,60200.0,34860.0,64670.0,11.151682962743726,62100.0,54920.0,41050.0,40610.0,78270.0,70270.0,80490.0,11.043417712757153,11.552251941761108,11.220177247918267,11.381802598088962,10.957468517058643,11.362695422722654,89160.0,35970.0,54290.0,89280.0,96470.0,69820.0,10.76470945058247,10.698310970126737,11.080772379855539,11.11826675682705,11.162956556656031,49970.0,63090.0,69280.0
2022-08-19,48990.0,39210.0,56020.0,60630.0,34600.0,65700.0,11.108874356692946,64810.0,54160.0,40440.0,41120.0,78010.0,67190.0,79610.0,11.08798697535854,11.47896529088663,11.244405291716395,11.319838164964791,10.949770923024142,11.36952842362119,88420.0,33960.0,50520.0,88700.0,95530.0,73890.0,10.776265172078537,10.68786843351892,11.0184815912866,11.067122620070105,11.196171538365103,52610.0,62780.0,67820.0
2022-08-20,48990.0,38390.0,55440.0,62520.0,35690.0,67730.0,11.113954225978379,60780.0,55510.0,40880.0,39860.0,76160.0,67190.0,81340.0,11.117078949527887,11.47896529088663,11.199460519143054,11.304682841344873,10.964242198647996,11.344400298797051,90180.0,35790.0,53040.0,86320.0,97210.0,70000.0,10.780018225836406,10.707527418047702,11.074280958164245,11.075985169527042,11.205326358678088,51920.0,61360.0,54290.0
2022-08-21,48990.0,35120.0,58560.0,60800.0,37000.0,67730.0,11.027946259449502,61080.0,54340.0,40380.0,39720.0,75070.0,67490.0,80290.0,11.11529458897058,11.455306945297822,11.213589077374968,11.313388570956672,10.946604749159656,11.404348671520518,87680.0,34510.0,49540.0,94290.0,95040.0,67450.0,10.777934935151471,10.706855916545166,11.104220112937112,11.07195234310307,11.194797930643734,52610.0,61670.0,67820.0
2022-08-22,48990.0,34240.0,49190.0,56400.0,31730.0,63740.0,11.026158106297308,62430.0,52290.0,37950.0,37490.0,73880.0,67080.0,80500.0,11.117524542619655,11.42049214303914,11.205326358678088,11.283021614237802,10.974917047351173,11.380661839817389,90260.0,30260.0,49840.0,98860.0,94900.0,70000.0,10.799800041694619,10.705959879210065,11.132265158280985,11.07055256683868,11.134019519047316,52610.0,62050.0,60300.0
